season,date,day_of_week,attendance,competition_stage,source_file,home_team,away_team
2009/10,20/03/10,Saturday,1200.0,regular,ligat_haal_2009_10_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva
2009/10,20/03/10,Saturday,205.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Acre,Hapoel Ramat Gan
2009/10,20/03/10,Saturday,4000.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Haifa,Hapoel Tel Aviv
2009/10,20/03/10,Saturday,3500.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Petah Tikva,Hapoel Beer Sheva
2009/10,20/03/10,Saturday,2000.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Raanana,Beitar Jerusalem
2009/10,20/03/10,Saturday,5000.0,regular,ligat_haal_2009_10_attendance.csv,Ihud Bnei Sakhnin,Maccabi Haifa
2009/10,20/03/10,Saturday,250.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Ahi Nazareth,FC Ashdod
2009/10,20/03/10,Saturday,3500.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Tel Aviv,Maccabi Netanya
2009/10,27/03/10,Saturday,3000.0,regular,ligat_haal_2009_10_attendance.csv,Beitar Jerusalem,Maccabi Ahi Nazareth
2009/10,27/03/10,Saturday,1200.0,regular,ligat_haal_2009_10_attendance.csv,FC Ashdod,Maccabi Tel Aviv
2009/10,27/03/10,Saturday,2500.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv
2009/10,27/03/10,Saturday,600.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Ramat Gan,Hapoel Raanana
2009/10,27/03/10,Saturday,11000.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Tel Aviv,Hapoel Acre
2009/10,27/03/10,Saturday,14000.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Haifa,Hapoel Petah Tikva
2009/10,27/03/10,Saturday,1000.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Netanya,Ihud Bnei Sakhnin
2009/10,27/03/10,Saturday,1000.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Petah Tikva,Hapoel Haifa
2009/10,03/04/10,Saturday,5000.0,regular,ligat_haal_2009_10_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Haifa
2009/10,03/04/10,Saturday,150.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Acre,Maccabi Petah Tikva
2009/10,03/04/10,Saturday,2500.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Haifa,Hapoel Beer Sheva
2009/10,03/04/10,Saturday,2500.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Petah Tikva,Maccabi Netanya
2009/10,03/04/10,Saturday,3000.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Raanana,Hapoel Tel Aviv
2009/10,03/04/10,Saturday,1500.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Ramat Gan,Beitar Jerusalem
2009/10,03/04/10,Saturday,4000.0,regular,ligat_haal_2009_10_attendance.csv,Ihud Bnei Sakhnin,FC Ashdod
2009/10,03/04/10,Saturday,3000.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Tel Aviv,Maccabi Ahi Nazareth
2009/10,10/04/10,Saturday,6000.0,regular,ligat_haal_2009_10_attendance.csv,Beitar Jerusalem,Maccabi Tel Aviv
2009/10,10/04/10,Saturday,1500.0,regular,ligat_haal_2009_10_attendance.csv,FC Ashdod,Hapoel Petah Tikva
2009/10,10/04/10,Saturday,2000.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Beer Sheva,Hapoel Acre
2009/10,10/04/10,Saturday,13000.0,regular,ligat_haal_2009_10_attendance.csv,Hapoel Tel Aviv,Hapoel Ramat Gan
2009/10,10/04/10,Saturday,1200.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Ahi Nazareth,Ihud Bnei Sakhnin
2009/10,10/04/10,Saturday,14000.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Haifa,Hapoel Haifa
2009/10,10/04/10,Saturday,1000.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Netanya,Bnei Yehuda Tel Aviv
2009/10,10/04/10,Saturday,500.0,regular,ligat_haal_2009_10_attendance.csv,Maccabi Petah Tikva,Hapoel Raanana
2009/10,17/04/10,Saturday,13000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Maccabi Tel Aviv,Beitar Jerusalem
2009/10,17/04/10,Saturday,12000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv
2009/10,17/04/10,Saturday,10000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Maccabi Haifa,FC Ashdod
2009/10,24/04/10,Saturday,5500.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv
2009/10,24/04/10,Saturday,3000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,FC Ashdod,Beitar Jerusalem
2009/10,26/04/10,Monday,14030.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Maccabi Haifa,Hapoel Tel Aviv
2009/10,01/05/10,Saturday,13000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Hapoel Tel Aviv,FC Ashdod
2009/10,01/05/10,Saturday,3000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Beitar Jerusalem,Bnei Yehuda Tel Aviv
2009/10,03/05/10,Monday,15000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2009/10,08/05/10,Saturday,15300.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Hapoel Tel Aviv,Maccabi Tel Aviv
2009/10,08/05/10,Saturday,13000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Maccabi Haifa,Beitar Jerusalem
2009/10,08/05/10,Saturday,300.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,FC Ashdod,Bnei Yehuda Tel Aviv
2009/10,15/05/10,Saturday,6500.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Maccabi Tel Aviv,FC Ashdod
2009/10,15/05/10,Saturday,8000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Beitar Jerusalem,Hapoel Tel Aviv
2009/10,15/05/10,Saturday,15000.0,Championship Round,ligat_haal_2009_10_playoffs_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Haifa
2009/10,17/04/10,Saturday,3000.0,Relegation Round,ligat_haal_2009_10_playoffs_attendance.csv,Hapoel Petah Tikva,Hapoel Acre
2009/10,24/04/10,Saturday,1500.0,Relegation Round,ligat_haal_2009_10_playoffs_attendance.csv,Maccabi Ahi Nazareth,Hapoel Petah Tikva
2009/10,01/05/10,Saturday,2500.0,Relegation Round,ligat_haal_2009_10_playoffs_attendance.csv,Hapoel Petah Tikva,Hapoel Ramat Gan
2011/12,13/09/11,Tuesday,1000.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Hapoel Ramat haSharon
2011/12,20/08/11,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Bnei Yehuda Tel Aviv
2011/12,20/08/11,Saturday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Ironi Kiryat Shmona
2011/12,20/08/11,Saturday,800.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Ihud Bnei Sakhnin
2011/12,20/08/11,Saturday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Maccabi Haifa
2011/12,21/08/11,Sunday,5000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Maccabi Tel Aviv
2011/12,22/08/11,Monday,8000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Maccabi Petah Tikva
2011/12,30/08/11,Tuesday,5000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Beitar Jerusalem
2011/12,27/08/11,Saturday,2200.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Hapoel Acre
2011/12,27/08/11,Saturday,250.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Hapoel Rishon leZion
2011/12,27/08/11,Saturday,1500.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Maccabi Netanya
2011/12,28/08/11,Sunday,5500.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv
2011/12,28/08/11,Sunday,700.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Hapoel Haifa
2011/12,29/08/11,Monday,9000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,FC Ashdod
2011/12,10/09/11,Saturday,4000.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Maccabi Haifa
2011/12,10/09/11,Saturday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Bnei Yehuda Tel Aviv
2011/12,10/09/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Ironi Kiryat Shmona
2011/12,10/09/11,Saturday,6000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Maccabi Tel Aviv
2011/12,10/09/11,Saturday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,Hapoel Ramat haSharon
2011/12,10/09/11,Saturday,1200.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Maccabi Petah Tikva
2011/12,11/09/11,Sunday,12500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Beitar Jerusalem
2011/12,12/09/11,Monday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Hapoel Beer Sheva
2011/12,17/09/11,Saturday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Hapoel Haifa
2011/12,17/09/11,Saturday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Netanya
2011/12,17/09/11,Saturday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Hapoel Ramat haSharon
2011/12,17/09/11,Saturday,1200.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,FC Ashdod
2011/12,17/09/11,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Hapoel Petah Tikva
2011/12,18/09/11,Sunday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Hapoel Tel Aviv
2011/12,18/09/11,Sunday,7000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Haifa,Hapoel Rishon leZion
2011/12,18/09/11,Sunday,9700.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Ihud Bnei Sakhnin
2011/12,21/09/11,Wednesday,600.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Maccabi Petah Tikva
2011/12,21/09/11,Wednesday,1200.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Hapoel Acre
2011/12,21/09/11,Wednesday,800.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv
2011/12,21/09/11,Wednesday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Maccabi Tel Aviv
2011/12,21/09/11,Wednesday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Ironi Kiryat Shmona
2011/12,21/09/11,Wednesday,7500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Hapoel Beer Sheva
2011/12,21/09/11,Wednesday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,Maccabi Haifa
2011/12,21/09/11,Wednesday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Beitar Jerusalem
2011/12,24/09/11,Saturday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Hapoel Petah Tikva
2011/12,24/09/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Maccabi Netanya
2011/12,24/09/11,Saturday,9500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Hapoel Haifa
2011/12,24/09/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Ihud Bnei Sakhnin
2011/12,24/09/11,Saturday,7500.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Haifa,Hapoel Ramat haSharon
2011/12,25/09/11,Sunday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2011/12,26/09/11,Monday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,FC Ashdod
2011/12,26/09/11,Monday,380.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Hapoel Rishon leZion
2011/12,01/10/11,Saturday,3600.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Beitar Jerusalem
2011/12,01/10/11,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Hapoel Beer Sheva
2011/12,01/10/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Hapoel Acre
2011/12,01/10/11,Saturday,600.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Ironi Kiryat Shmona
2011/12,01/10/11,Saturday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Bnei Yehuda Tel Aviv
2011/12,02/10/11,Sunday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,Maccabi Petah Tikva
2011/12,03/10/11,Monday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Hapoel Tel Aviv
2011/12,03/10/11,Monday,15000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2011/12,15/10/11,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin
2011/12,15/10/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,FC Ashdod
2011/12,15/10/11,Saturday,6000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Maccabi Haifa
2011/12,15/10/11,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Maccabi Netanya
2011/12,15/10/11,Saturday,9000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Hapoel Petah Tikva
2011/12,15/10/11,Saturday,500.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Hapoel Ramat haSharon
2011/12,16/10/11,Sunday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Maccabi Tel Aviv
2011/12,17/10/11,Monday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Hapoel Rishon leZion
2011/12,22/10/11,Saturday,1500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Hapoel Haifa
2011/12,22/10/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Bnei Yehuda Tel Aviv
2011/12,22/10/11,Saturday,1200.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Hapoel Acre
2011/12,22/10/11,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Hapoel Beer Sheva
2011/12,23/10/11,Sunday,3000.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Hapoel Tel Aviv
2011/12,23/10/11,Sunday,8000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Haifa,Ironi Kiryat Shmona
2011/12,23/10/11,Sunday,8500.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Maccabi Petah Tikva
2011/12,24/10/11,Monday,5000.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,Beitar Jerusalem
2011/12,29/10/11,Saturday,4500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Ihud Bnei Sakhnin
2011/12,29/10/11,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,FC Ashdod
2011/12,29/10/11,Saturday,6500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Hapoel Rishon leZion
2011/12,29/10/11,Saturday,2200.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Hapoel Petah Tikva
2011/12,29/10/11,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Maccabi Haifa
2011/12,30/10/11,Sunday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Hapoel Ramat haSharon
2011/12,31/10/11,Monday,5500.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv
2011/12,05/11/11,Saturday,250.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Maccabi Netanya
2011/12,05/11/11,Saturday,1500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Hapoel Beer Sheva
2011/12,05/11/11,Saturday,250.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Hapoel Acre
2011/12,05/11/11,Saturday,1300.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Hapoel Haifa
2011/12,05/11/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Maccabi Petah Tikva
2011/12,06/11/11,Sunday,6000.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,Hapoel Tel Aviv
2011/12,06/11/11,Sunday,7000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Haifa,Bnei Yehuda Tel Aviv
2011/12,07/11/11,Monday,15000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Beitar Jerusalem
2011/12,19/11/11,Saturday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona
2011/12,19/11/11,Saturday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Maccabi Tel Aviv
2011/12,19/11/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Maccabi Petah Tikva
2011/12,19/11/11,Saturday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Ihud Bnei Sakhnin
2011/12,19/11/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,FC Ashdod
2011/12,19/11/11,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Hapoel Rishon leZion
2011/12,20/11/11,Sunday,5000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Hapoel Ramat haSharon
2011/12,21/11/11,Monday,16000.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Maccabi Haifa
2011/12,26/11/11,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Hapoel Beer Sheva
2011/12,26/11/11,Saturday,400.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Hapoel Haifa
2011/12,26/11/11,Saturday,1200.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Hapoel Petah Tikva
2011/12,26/11/11,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,Maccabi Netanya
2011/12,26/11/11,Saturday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Beitar Jerusalem
2011/12,26/11/11,Saturday,10000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Haifa,Hapoel Acre
2011/12,27/11/11,Sunday,14000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Hapoel Tel Aviv
2011/12,28/11/11,Monday,500.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv
2011/12,03/12/11,Saturday,4500.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Maccabi Petah Tikva
2011/12,03/12/11,Saturday,4000.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Hapoel Rishon leZion
2011/12,03/12/11,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Ironi Kiryat Shmona
2011/12,03/12/11,Saturday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv
2011/12,03/12/11,Saturday,500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Ihud Bnei Sakhnin
2011/12,03/12/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Hapoel Ramat haSharon
2011/12,04/12/11,Sunday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Maccabi Tel Aviv
2011/12,05/12/11,Monday,12000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Maccabi Haifa
2011/12,10/12/11,Saturday,600.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Hapoel Petah Tikva
2011/12,10/12/11,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Hapoel Beer Sheva
2011/12,10/12/11,Saturday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,FC Ashdod
2011/12,10/12/11,Saturday,13000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Haifa,Hapoel Haifa
2011/12,10/12/11,Saturday,1500.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Hapoel Acre
2011/12,10/12/11,Saturday,4800.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Maccabi Netanya
2011/12,11/12/11,Sunday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Beitar Jerusalem
2011/12,12/12/11,Monday,5000.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Hapoel Tel Aviv
2011/12,17/12/11,Saturday,5000.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Hapoel Beer Sheva
2011/12,17/12/11,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Acre
2011/12,17/12/11,Saturday,1000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,FC Ashdod
2011/12,17/12/11,Saturday,4000.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,Hapoel Rishon leZion
2011/12,17/12/11,Saturday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Hapoel Haifa
2011/12,17/12/11,Saturday,8000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Hapoel Petah Tikva
2011/12,18/12/11,Sunday,6000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Hapoel Tel Aviv
2011/12,19/12/11,Monday,8000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Haifa,Maccabi Netanya
2011/12,24/12/11,Saturday,6500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Ihud Bnei Sakhnin
2011/12,24/12/11,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Maccabi Petah Tikva
2011/12,24/12/11,Saturday,7000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Maccabi Haifa
2011/12,24/12/11,Saturday,300.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Hapoel Ramat haSharon
2011/12,24/12/11,Saturday,8500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv
2011/12,24/12/11,Saturday,1400.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Ironi Kiryat Shmona
2011/12,25/12/11,Sunday,5500.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Maccabi Tel Aviv
2011/12,25/12/11,Sunday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Beitar Jerusalem
2011/12,27/12/11,Tuesday,1500.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Haifa
2011/12,28/12/11,Wednesday,10000.0,regular,ligat_haal_2011_12_attendance.csv,Beitar Jerusalem,Hapoel Tel Aviv
2011/12,28/12/11,Wednesday,3500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Hapoel Acre
2011/12,28/12/11,Wednesday,700.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Ihud Bnei Sakhnin
2011/12,28/12/11,Wednesday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Hapoel Petah Tikva
2011/12,28/12/11,Wednesday,7000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Haifa,FC Ashdod
2011/12,28/12/11,Wednesday,800.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,Maccabi Netanya
2011/12,28/12/11,Wednesday,6000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Hapoel Rishon leZion
2011/12,01/01/12,Sunday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Haifa,Beitar Jerusalem
2011/12,02/01/12,Monday,4500.0,regular,ligat_haal_2011_12_attendance.csv,FC Ashdod,Ironi Kiryat Shmona
2011/12,31/12/11,Saturday,6500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Petah Tikva,Maccabi Petah Tikva
2011/12,31/12/11,Saturday,800.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Ramat haSharon,Hapoel Beer Sheva
2011/12,31/12/11,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Rishon leZion,Maccabi Haifa
2011/12,31/12/11,Saturday,7500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Tel Aviv,Hapoel Acre
2011/12,31/12/11,Saturday,450.0,regular,ligat_haal_2011_12_attendance.csv,Ihud Bnei Sakhnin,Maccabi Tel Aviv
2011/12,31/12/11,Saturday,2000.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Netanya,Bnei Yehuda Tel Aviv
2011/12,07/01/12,Saturday,3000.0,regular,ligat_haal_2011_12_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Petah Tikva
2011/12,07/01/12,Saturday,2500.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Acre,Hapoel Haifa
2011/12,07/01/12,Saturday,6000.0,regular,ligat_haal_2011_12_attendance.csv,Hapoel Beer Sheva,Hapoel Tel Aviv
2011/12,07/01/12,Saturday,1200.0,regular,ligat_haal_2011_12_attendance.csv,Ironi Kiryat Shmona,Hapoel Rishon leZion
2011/12,07/01/12,Saturday,800.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Petah Tikva,FC Ashdod
2011/12,08/01/12,Sunday,7600.0,regular,ligat_haal_2011_12_attendance.csv,Maccabi Tel Aviv,Hapoel Ramat haSharon
